u,v,w,x,y
26,4873,85.26,62.79458239005986,17.223848424846565
26,63823,80.63,62.79458239005986,17.223848424846565
27,33817,91.24,4.069542363131184,83.15270762026759
27,4131,15.3,4.069542363131184,83.15270762026759
27,7149,79.05,4.069542363131184,83.15270762026759
28,92299,51.2,26.86691436185943,90.06200563235583
28,22195,65.05,26.86691436185943,90.06200563235583
28,16322,29.28,26.86691436185943,90.06200563235583
29,84541,26.87,82.07113213645817,41.44424146028244
29,29431,59.57,82.07113213645817,41.44424146028244
29,70698,62.43,82.07113213645817,41.44424146028244
30,54801,59.74,67.17747212719,86.11174609485876
30,98317,41.95,67.17747212719,86.11174609485876
30,30070,25.78,67.17747212719,86.11174609485876
31,68262,27.69,52.70150078997546,24.715852913647375
31,37420,42.62,52.70150078997546,24.715852913647375
31,14273,69.18,52.70150078997546,24.715852913647375
32,89026,72.09,52.67844501409773,71.29349310130482
32,51499,6.13,52.67844501409773,71.29349310130482
32,98396,17.63,52.67844501409773,71.29349310130482
33,68822,29.3,31.60051191841422,53.44465485235691
33,12970,57.04,31.60051191841422,53.44465485235691
33,81722,49.65,31.60051191841422,53.44465485235691
34,52218,79.18,53.87104855599182,86.88705543838685
34,29983,38.59,53.87104855599182,86.88705543838685
34,24224,71.77,53.87104855599182,86.88705543838685
35,49608,81.2,92.40896085143457,8.104714184727523
35,6032,58.41,92.40896085143457,8.104714184727523
35,50403,90.42,92.40896085143457,8.104714184727523
36,87218,27.89,91.5608864743597,45.34076163095844
36,13176,23.48,91.5608864743597,45.34076163095844
36,19114,6.95,91.5608864743597,45.34076163095844
37,31548,124.4,7.135549936507346,99.77371095833216
37,55319,97.74,7.135549936507346,99.77371095833216
37,34326,76.98,7.135549936507346,99.77371095833216
38,86111,44.46,19.596818908701465,9.519824610087756
38,25057,33.83,19.596818908701465,9.519824610087756
38,35694,58.66,19.596818908701465,9.519824610087756
39,54209,37.72,1.9438565573751565,88.6891164149386
39,56613,58.63,1.9438565573751565,88.6891164149386
39,77582,85.6,1.9438565573751565,88.6891164149386
40,85909,35.11,13.982858306195267,30.789197695589287
40,484,63.16,13.982858306195267,30.789197695589287
40,70106,50.73,13.982858306195267,30.789197695589287
41,92852,14.46,67.4923222534059,32.48878880889631
41,47666,62.28,67.4923222534059,32.48878880889631
41,63724,29.96,67.4923222534059,32.48878880889631
42,93710,12.92,78.13965578513726,65.44871416915147
42,74090,26.87,78.13965578513726,65.44871416915147
42,27927,52.04,78.13965578513726,65.44871416915147
43,93266,27.03,5.498702169475445,55.74514299599613
43,82651,35.59,5.498702169475445,55.74514299599613
43,85520,98.73,5.498702169475445,55.74514299599613
44,57605,37.82,52.619910742740174,29.415747519516756
44,67535,33.16,52.619910742740174,29.415747519516756
44,67044,8.68,52.619910742740174,29.415747519516756
45,83778,65.48,25.715522059810326,5.029948704967735
45,32181,91.33,25.715522059810326,5.029948704967735
45,80094,39.23,25.715522059810326,5.029948704967735
46,39681,22.77,43.965381828492546,49.60986970170174
46,42895,41.04,43.965381828492546,49.60986970170174
46,60598,48.45,43.965381828492546,49.60986970170174
47,13550,60.04,60.05762084138706,63.78606562606258
47,40308,55.01,60.05762084138706,63.78606562606258
47,80167,41.57,60.05762084138706,63.78606562606258
48,94384,43.5,83.7144737786201,95.44253901978028
48,20279,80.05,83.7144737786201,95.44253901978028
48,2147,56.02,83.7144737786201,95.44253901978028
49,59074,88.97,47.36205006854306,98.18854170458349
49,33054,60.85,47.36205006854306,98.18854170458349
49,10730,85.13,47.36205006854306,98.18854170458349
50,15176,47.73,64.29165428965712,60.57719707766985
50,53079,55.2,64.29165428965712,60.57719707766985
50,26991,6.81,64.29165428965712,60.57719707766985
51,56672,28.17,35.25829532741931,33.225470285636725
51,37584,69.15,35.25829532741931,33.225470285636725
51,5268,5.41,35.25829532741931,33.225470285636725
52,89310,41.17,42.820301358394865,54.83402857541212
52,62106,37.25,42.820301358394865,54.83402857541212
52,42887,62.1,42.820301358394865,54.83402857541212
53,95716,68.78,86.43813423684357,72.78564450381016
53,55063,73.16,86.43813423684357,72.78564450381016
53,14097,65.65,86.43813423684357,72.78564450381016
54,57258,67.55,45.40844165000496,38.565144090659466
54,7709,36.66,45.40844165000496,38.565144090659466
54,40417,37.75,45.40844165000496,38.565144090659466
55,97036,47.87,93.23955895838405,28.381898601747636
55,53136,28.28,93.23955895838405,28.381898601747636
55,32313,89.72,93.23955895838405,28.381898601747636
56,43341,51.47,92.2391189831712,12.082835540274084
56,85566,86.02,92.2391189831712,12.082835540274084
56,84692,42.46,92.2391189831712,12.082835540274084
57,53665,74.95,56.90460093074445,19.553841057267196
57,31800,68.85,56.90460093074445,19.553841057267196
57,93493,80.61,56.90460093074445,19.553841057267196
58,61861,33.7,74.10108084444934,50.171448120851906
58,16939,19.67,74.10108084444934,50.171448120851906
58,49711,46.19,74.10108084444934,50.171448120851906
59,94137,75.95,28.602398031098165,80.51141391945809
59,94636,46.01,28.602398031098165,80.51141391945809
59,42230,78.97,28.602398031098165,80.51141391945809
60,24741,64.75,62.56013596476675,36.7749620631954
60,1889,62.44,62.56013596476675,36.7749620631954
60,99796,32.11,62.56013596476675,36.7749620631954
61,37523,79.68,60.63658506873219,5.995355220385868
61,11602,84.5,60.63658506873219,5.995355220385868
61,54438,58.8,60.63658506873219,5.995355220385868
62,81301,29.86,65.6976972779966,31.678572951468777
62,41345,39.26,65.6976972779966,31.678572951468777
62,38699,62.28,65.6976972779966,31.678572951468777
63,62249,28.04,38.12084951989417,44.006012709551904
63,48215,52.3,38.12084951989417,44.006012709551904
63,56991,44.2,38.12084951989417,44.006012709551904
64,57345,12.43,47.60449435974494,31.890144088092732
64,5281,43.29,47.60449435974494,31.890144088092732
64,81374,48.54,47.60449435974494,31.890144088092732
65,41738,18.83,35.9026206387915,88.87078736203638
65,95462,88.75,35.9026206387915,88.87078736203638
65,78125,76.54,35.9026206387915,88.87078736203638
66,6566,45.01,37.11137104646154,55.99743016587308
66,24407,24.71,37.11137104646154,55.99743016587308
66,62180,63.51,37.11137104646154,55.99743016587308
67,92820,25.37,49.721077799942435,36.586049993586535
67,16992,54.33,49.721077799942435,36.586049993586535
67,33464,48.06,49.721077799942435,36.586049993586535
68,98222,24.21,50.55304431841373,68.8810265401607
68,41564,4.51,50.55304431841373,68.8810265401607
68,56844,5.61,50.55304431841373,68.8810265401607
69,18563,12.87,68.7253950743812,98.91330300997059
69,30320,71.03,68.7253950743812,98.91330300997059
69,94266,80.85,68.7253950743812,98.91330300997059
70,16441,24.31,58.63500962534195,56.01479842762856
70,8744,15.28,58.63500962534195,56.01479842762856
70,10351,48.95,58.63500962534195,56.01479842762856
71,23738,48.38,80.37483564299063,77.19557925494732
71,51718,68.87,80.37483564299063,77.19557925494732
71,32635,44.53,80.37483564299063,77.19557925494732
72,95432,22.41,16.294167465930997,87.17418223880311
72,86835,86.87,16.294167465930997,87.17418223880311
72,92995,40.38,16.294167465930997,87.17418223880311
73,6673,62.5,81.81738128698603,91.67717792377813
73,2534,73.84,81.81738128698603,91.67717792377813
73,52698,48.87,81.81738128698603,91.67717792377813
74,88660,37.29,79.93638429035724,54.05733058400588
74,43065,58.43,79.93638429035724,54.05733058400588
74,61064,42.5,79.93638429035724,54.05733058400588
75,67172,29.29,63.121179012234464,59.684096921977606
75,94516,23.92,63.121179012234464,59.684096921977606
75,99989,1.78,63.121179012234464,59.684096921977606
76,69949,55.87,7.61911705138969,84.00988382364875
76,94682,81.55,7.61911705138969,84.00988382364875
76,68852,95.7,7.61911705138969,84.00988382364875
77,20808,85.26,84.01205846873522,28.45791003067437
77,17348,58.45,84.01205846873522,28.45791003067437
77,71434,71.76,84.01205846873522,28.45791003067437
78,37882,30.22,80.60233945341932,49.180983848129046
78,91964,70.04,80.60233945341932,49.180983848129046
78,74390,14.62,80.60233945341932,49.180983848129046
79,47592,44.64,52.4394339646072,53.67653726656456
79,35880,32.68,52.4394339646072,53.67653726656456
79,89552,44.41,52.4394339646072,53.67653726656456
80,61929,67.75,5.306500553948911,96.99705626515886
80,22400,100.18,5.306500553948911,96.99705626515886
80,4401,48.26,5.306500553948911,96.99705626515886
81,52977,48.02,82.32221249218512,3.9762151180484984
81,31787,45.37,82.32221249218512,3.9762151180484984
81,10771,101.99,82.32221249218512,3.9762151180484984
82,44729,73.56,43.52671940833726,93.4071446015438
82,40025,17.31,43.52671940833726,93.4071446015438
82,94801,42.43,43.52671940833726,93.4071446015438
83,75722,18.16,33.01543497887663,87.51637784088594
83,16349,78.56,33.01543497887663,87.51637784088594
83,33233,64.01,33.01543497887663,87.51637784088594
84,61788,16.46,6.49122784634325,33.76817657757082
84,44540,27.53,6.49122784634325,33.76817657757082
84,51289,52.64,6.49122784634325,33.76817657757082
85,75621,38.47,54.719687917604766,95.47957611888418
85,55628,88.85,54.719687917604766,95.47957611888418
85,30775,69.55,54.719687917604766,95.47957611888418
86,46937,48.02,32.88655603259967,27.15852223421209
86,11719,82.09,32.88655603259967,27.15852223421209
86,56554,26.95,32.88655603259967,27.15852223421209
87,64985,52.61,57.23845849204524,37.52000203164363
87,84797,48.53,57.23845849204524,37.52000203164363
87,65533,36.36,57.23845849204524,37.52000203164363
88,17535,66.71,76.37980298678643,17.651808542503744
88,17390,6.18,76.37980298678643,17.651808542503744
88,35163,81.63,76.37980298678643,17.651808542503744
89,11183,31.77,39.603683598465835,73.64997548918912
89,32170,55.42,39.603683598465835,73.64997548918912
89,19221,24.11,39.603683598465835,73.64997548918912
90,99427,55.01,16.13740075699871,28.162632965463096
90,97663,75.96,16.13740075699871,28.162632965463096
90,75003,19.08,16.13740075699871,28.162632965463096
91,80111,41.15,43.29962274318622,10.405224126221924
91,35679,30.87,43.29962274318622,10.405224126221924
91,68867,39.51,43.29962274318622,10.405224126221924
92,817,63.46,17.73296547684997,71.50647485279423
92,63248,52.81,17.73296547684997,71.50647485279423
92,36807,51.45,17.73296547684997,71.50647485279423
93,55375,44.05,56.1895677259432,13.952939727398583
93,9405,29.94,56.1895677259432,13.952939727398583
93,93692,46.72,56.1895677259432,13.952939727398583
94,66912,52.93,82.49351513245628,56.411595497566545
94,96234,80.17,82.49351513245628,56.411595497566545
94,44252,62.57,82.49351513245628,56.411595497566545
95,5279,88.02,54.78544473380684,97.86539557048587
95,41454,76.58,54.78544473380684,97.86539557048587
95,22989,47.43,54.78544473380684,97.86539557048587
96,18368,49.62,9.726086582519432,28.62326937247962
96,42768,53.53,9.726086582519432,28.62326937247962
96,28154,70.18,9.726086582519432,28.62326937247962
97,44895,18.74,73.9877911743781,35.99630554900275
97,31123,28.1,73.9877911743781,35.99630554900275
97,59011,72.5,73.9877911743781,35.99630554900275
98,95739,12.81,35.62619673417549,86.92833307054555
98,38687,47.82,35.62619673417549,86.92833307054555
98,85356,69.44,35.62619673417549,86.92833307054555
99,92553,43.85,36.1727660573691,0.48381991745761743
99,7294,97.91,36.1727660573691,0.48381991745761743
99,3603,80.44,36.1727660573691,0.48381991745761743
100,59663,78.36,77.0126592428531,79.67853248241232
100,8378,76.68,77.0126592428531,79.67853248241232
100,826,74.47,77.0126592428531,79.67853248241232
101,41394,41.81,62.541853163756,87.451394754212
101,94425,64.39,62.541853163756,87.451394754212
101,23913,21.85,62.541853163756,87.451394754212
102,17287,82.64,63.46902504904778,6.440358456318784
102,4774,45.89,63.46902504904778,6.440358456318784
102,52143,43.68,63.46902504904778,6.440358456318784
103,8657,40.23,39.04818981807734,3.528107009782433
103,79846,86.28,39.04818981807734,3.528107009782433
103,42842,11.0,39.04818981807734,3.528107009782433
104,84795,71.36,81.28053571524795,52.784180937002525
104,21808,8.71,81.28053571524795,52.784180937002525
104,78651,47.96,81.28053571524795,52.784180937002525
105,69241,85.33,8.76367542043035,60.82438473690023
105,16030,85.51,8.76367542043035,60.82438473690023
105,14048,45.03,8.76367542043035,60.82438473690023
106,55866,51.88,83.33598907175521,54.0184522274964
106,56699,45.47,83.33598907175521,54.0184522274964
106,95002,42.29,83.33598907175521,54.0184522274964
107,433,54.22,91.55247855536842,19.215414886997984
107,77452,14.56,91.55247855536842,19.215414886997984
107,17304,73.03,91.55247855536842,19.215414886997984
108,27552,38.01,41.67765759015627,73.77637724704424
108,41443,55.52,41.67765759015627,73.77637724704424
108,91153,38.7,41.67765759015627,73.77637724704424
109,4550,67.75,15.767331763530269,66.22093509475273
109,76469,26.36,15.767331763530269,66.22093509475273
109,87350,88.85,15.767331763530269,66.22093509475273
110,70897,78.44,10.457553406950781,25.606638939175298
110,58546,31.37,10.457553406950781,25.606638939175298
110,2498,68.82,10.457553406950781,25.606638939175298
111,87848,32.98,62.016926620406146,46.135876468383906
111,55936,40.11,62.016926620406146,46.135876468383906
111,38569,61.21,62.016926620406146,46.135876468383906
112,96942,60.18,50.564919853893784,23.57158075156739
112,21071,41.25,50.564919853893784,23.57158075156739
112,68565,45.32,50.564919853893784,23.57158075156739
113,59827,76.52,99.0298503105407,66.24052102714958
113,46463,43.29,99.0298503105407,66.24052102714958
113,30057,81.91,99.0298503105407,66.24052102714958
114,21058,56.11,56.28706500539842,19.582384898241667
114,73751,37.21,56.28706500539842,19.582384898241667
114,82819,45.12,56.28706500539842,19.582384898241667
115,88828,27.39,91.71756184573171,30.946471746960647
115,65191,67.58,91.71756184573171,30.946471746960647
115,68039,18.75,91.71756184573171,30.946471746960647
116,35511,23.37,42.1367068908594,18.869650522280924
116,61181,75.03,42.1367068908594,18.869650522280924
116,53359,52.04,42.1367068908594,18.869650522280924
117,89314,43.68,37.56176121683973,71.89334175854043
117,89031,28.68,37.56176121683973,71.89334175854043
117,28585,49.43,37.56176121683973,71.89334175854043
118,88151,85.62,31.261085150112844,80.79783883186431
118,25882,19.72,31.261085150112844,80.79783883186431
118,66327,74.59,31.261085150112844,80.79783883186431
119,54864,8.0,25.97490248484298,15.518254981356494
119,18737,18.81,25.97490248484298,15.518254981356494
119,14164,30.0,25.97490248484298,15.518254981356494
120,51317,89.35,85.18952940829166,95.92381365225783
120,76441,63.31,85.18952940829166,95.92381365225783
120,86094,94.08,85.18952940829166,95.92381365225783
121,42637,42.71,35.161518764336066,70.67420013112724
121,23100,65.92,35.161518764336066,70.67420013112724
121,62737,27.2,35.161518764336066,70.67420013112724
122,98721,45.14,16.101523745944768,52.220830286431394
122,6038,78.07,16.101523745944768,52.220830286431394
122,5668,41.61,16.101523745944768,52.220830286431394
123,1143,76.28,49.88716744818424,91.38440998719571
123,32379,80.68,49.88716744818424,91.38440998719571
123,35876,76.82,49.88716744818424,91.38440998719571
124,77809,48.69,10.24887687076923,50.478534094915325
124,6994,53.32,10.24887687076923,50.478534094915325
124,76990,27.13,10.24887687076923,50.478534094915325
125,91012,78.95,44.09976182875687,23.10631113416328
125,47051,17.47,44.09976182875687,23.10631113416328
125,8534,23.17,44.09976182875687,23.10631113416328
126,31246,43.62,59.64870893633256,58.587500948809826
126,109,44.54,59.64870893633256,58.587500948809826
126,32744,34.79,59.64870893633256,58.587500948809826
127,55007,15.28,77.25400079168766,35.83124784998962
127,67903,53.8,77.25400079168766,35.83124784998962
127,63610,21.34,77.25400079168766,35.83124784998962
128,53576,1.69,61.52367405761873,92.60103694140321
128,15264,24.67,61.52367405761873,92.60103694140321
128,49263,88.02,61.52367405761873,92.60103694140321
129,92119,55.39,67.74026510164437,86.91916404796629
129,44808,32.11,67.74026510164437,86.91916404796629
129,25326,63.8,67.74026510164437,86.91916404796629
130,85388,85.3,90.27519732980866,35.136964263406234
130,58547,63.35,90.27519732980866,35.136964263406234
130,34922,85.93,90.27519732980866,35.136964263406234
131,69109,58.27,79.63968938509176,12.16172856845904
131,35792,10.7,79.63968938509176,12.16172856845904
131,22407,80.95,79.63968938509176,12.16172856845904
132,92686,93.25,20.26438251665075,2.5991333801615446
132,49071,94.29,20.26438251665075,2.5991333801615446
132,93546,76.82,20.26438251665075,2.5991333801615446
133,87218,66.88,18.711491570841112,42.467980211715194
133,67548,28.76,18.711491570841112,42.467980211715194
133,42678,63.03,18.711491570841112,42.467980211715194
134,77123,15.21,80.76485977322383,40.539352001916725
134,80171,36.44,80.76485977322383,40.539352001916725
134,30870,79.58,80.76485977322383,40.539352001916725
135,15407,9.9,13.468741535552798,41.67862374476384
135,42948,59.87,13.468741535552798,41.67862374476384
135,86734,11.36,13.468741535552798,41.67862374476384
136,77236,98.88,93.65833188028161,65.61407642831651
136,99770,68.16,93.65833188028161,65.61407642831651
136,49673,27.22,93.65833188028161,65.61407642831651
137,63424,52.07,71.39268116428777,51.9106225782292
137,82929,34.82,71.39268116428777,51.9106225782292
137,48273,50.46,71.39268116428777,51.9106225782292
138,27040,81.28,66.61798512689381,23.658091315567187
138,43386,23.44,66.61798512689381,23.658091315567187
138,72775,73.91,66.61798512689381,23.658091315567187
139,85217,46.4,46.950062372300316,50.78960561144257
139,91266,44.74,46.950062372300316,50.78960561144257
139,46533,61.77,46.950062372300316,50.78960561144257
140,45956,38.13,59.69158232918511,41.036026857207595
140,69489,63.78,59.69158232918511,41.036026857207595
140,8331,48.33,59.69158232918511,41.036026857207595
141,91370,47.79,54.98745899351374,41.70103866888982
141,45839,47.49,54.98745899351374,41.70103866888982
141,97665,33.93,54.98745899351374,41.70103866888982
142,9546,50.04,89.69103529651386,94.57292552683742
142,62151,25.83,89.69103529651386,94.57292552683742
142,69097,12.6,89.69103529651386,94.57292552683742
143,83276,32.01,28.20132677728636,67.04579722873528
143,67873,14.67,28.20132677728636,67.04579722873528
143,64633,13.65,28.20132677728636,67.04579722873528
144,7699,42.85,0.1293382443627089,58.82017348503592
144,36891,93.74,0.1293382443627089,58.82017348503592
144,99345,40.74,0.1293382443627089,58.82017348503592
145,43222,81.62,64.79529332499047,29.487894178015516
145,66894,82.96,64.79529332499047,29.487894178015516
145,64719,58.39,64.79529332499047,29.487894178015516
146,83244,30.75,90.61174422044701,65.00251453247041
146,79639,27.64,90.61174422044701,65.00251453247041
146,71309,17.19,90.61174422044701,65.00251453247041
147,56687,99.07,5.988625012097559,21.354148232045034
147,20045,102.62,5.988625012097559,21.354148232045034
147,79820,43.12,5.988625012097559,21.354148232045034
148,24833,43.87,4.678540511689111,21.847056607177993
148,87748,71.17,4.678540511689111,21.847056607177993
148,82340,89.23,4.678540511689111,21.847056607177993
149,87200,45.51,49.933216267088376,75.67955483627578
149,20081,33.43,49.933216267088376,75.67955483627578
149,15163,62.11,49.933216267088376,75.67955483627578
150,61776,53.53,26.675278011170512,20.23951414838231
150,16512,91.12,26.675278011170512,20.23951414838231
150,34332,22.38,26.675278011170512,20.23951414838231
151,47480,53.72,98.84214830617456,46.83898477029924
151,99645,5.49,98.84214830617456,46.83898477029924
151,19621,46.07,98.84214830617456,46.83898477029924
152,41444,73.1,13.89656703179616,86.33549247655354
152,94419,100.24,13.89656703179616,86.33549247655354
152,113,87.47,13.89656703179616,86.33549247655354
153,64747,68.4,61.734355635323254,2.265768394798351
153,43507,62.08,61.734355635323254,2.265768394798351
153,66765,85.4,61.734355635323254,2.265768394798351
154,22790,49.72,47.179832203064855,61.19111824012787
154,51663,6.85,47.179832203064855,61.19111824012787
154,21830,65.3,47.179832203064855,61.19111824012787
155,81294,44.06,34.47903499580532,79.80475305696979
155,86444,38.03,34.47903499580532,79.80475305696979
155,14639,22.93,34.47903499580532,79.80475305696979
156,50793,102.64,99.06926278557715,44.48503173504814
156,14357,79.07,99.06926278557715,44.48503173504814
156,52924,52.11,99.06926278557715,44.48503173504814
157,45506,35.61,29.487233118483513,35.38825852824788
157,34931,57.89,29.487233118483513,35.38825852824788
157,41200,62.72,29.487233118483513,35.38825852824788
158,15120,70.29,54.9871564243787,70.62259928793466
158,4771,40.22,54.9871564243787,70.62259928793466
158,87204,44.82,54.9871564243787,70.62259928793466
159,28932,78.68,43.48652612023696,76.2234055203226
159,85914,13.45,43.48652612023696,76.2234055203226
159,70720,60.95,43.48652612023696,76.2234055203226
160,21641,42.4,45.949260958482526,29.829545590775442
160,78303,56.84,45.949260958482526,29.829545590775442
160,1976,41.58,45.949260958482526,29.829545590775442
161,22145,48.35,99.4289382564854,84.03940359208686
161,23533,88.8,99.4289382564854,84.03940359208686
161,86345,35.34,99.4289382564854,84.03940359208686
162,91734,84.69,86.97508589879087,24.853479253575827
162,14416,14.14,86.97508589879087,24.853479253575827
162,24917,75.29,86.97508589879087,24.853479253575827
163,15726,88.93,86.84571122032345,10.858428397476361
163,93692,77.27,86.84571122032345,10.858428397476361
163,80144,100.21,86.84571122032345,10.858428397476361
164,5781,24.5,60.63630776716175,61.74440847376079
164,78074,47.36,60.63630776716175,61.74440847376079
164,71203,6.96,60.63630776716175,61.74440847376079
165,34968,59.54,8.07777780986786,87.0977195933997
165,9932,60.5,8.07777780986786,87.0977195933997
165,77236,79.91,8.07777780986786,87.0977195933997
166,53526,66.87,87.41986742656727,3.410594063592387
166,67765,94.68,87.41986742656727,3.410594063592387
166,34730,48.7,87.41986742656727,3.410594063592387
167,10171,70.53,63.23208668115402,18.142849877353108
167,24052,31.15,63.23208668115402,18.142849877353108
167,94859,58.65,63.23208668115402,18.142849877353108
168,32033,41.01,45.23890403478536,6.213008219276306
168,4777,87.05,45.23890403478536,6.213008219276306
168,99632,74.17,45.23890403478536,6.213008219276306
169,82673,7.88,77.5086934310283,62.41736699303178
169,65311,26.36,77.5086934310283,62.41736699303178
169,73261,9.22,77.5086934310283,62.41736699303178
170,60375,96.74,10.943241412455473,78.79224323877003
170,51368,60.89,10.943241412455473,78.79224323877003
170,88299,58.37,10.943241412455473,78.79224323877003
171,774,9.56,50.92905978376674,33.086367519071636
171,42258,20.71,50.92905978376674,33.086367519071636
171,61634,44.45,50.92905978376674,33.086367519071636
172,43287,72.88,86.98613385437818,34.44722155395253
172,35465,74.79,86.98613385437818,34.44722155395253
172,15097,41.94,86.98613385437818,34.44722155395253
173,31757,117.44,90.25500986028715,16.040323726986482
173,23850,27.01,90.25500986028715,16.040323726986482
173,50061,81.13,90.25500986028715,16.040323726986482
174,6662,42.89,81.89680698579808,99.03852035266799
174,37295,25.75,81.89680698579808,99.03852035266799
174,52228,85.34,81.89680698579808,99.03852035266799
175,72267,98.99,10.448548170313943,6.434615674346189
175,65464,87.93,10.448548170313943,6.434615674346189
175,76426,41.83,10.448548170313943,6.434615674346189
176,64066,76.64,11.771086757985083,91.41246023235774
176,34663,115.69,11.771086757985083,91.41246023235774
176,66457,91.99,11.771086757985083,91.41246023235774
177,11340,11.55,18.333913332821382,12.059703913544562
177,53887,77.18,18.333913332821382,12.059703913544562
177,7178,27.66,18.333913332821382,12.059703913544562
178,57098,24.27,69.5756262216714,28.074087869117903
178,97680,56.2,69.5756262216714,28.074087869117903
178,35776,35.63,69.5756262216714,28.074087869117903
179,85823,26.15,44.518840124572534,91.43051983110949
179,17224,62.56,44.518840124572534,91.43051983110949
179,52100,74.17,44.518840124572534,91.43051983110949
180,92379,22.07,69.95289094065355,19.56793837566001
180,39329,58.32,69.95289094065355,19.56793837566001
180,6498,20.48,69.95289094065355,19.56793837566001
181,15703,60.7,89.43142091945843,75.11518510727142
181,20412,11.17,89.43142091945843,75.11518510727142
181,51036,54.42,89.43142091945843,75.11518510727142
182,46922,79.93,10.52134366837617,72.20060444399803
182,83613,45.95,10.52134366837617,72.20060444399803
182,91415,48.57,10.52134366837617,72.20060444399803
183,93987,57.62,16.749882357536162,36.973382996433614
183,66784,19.31,16.749882357536162,36.973382996433614
183,54327,73.63,16.749882357536162,36.973382996433614
184,22399,79.84,14.049745763873089,24.361939160459155
184,23060,105.12,14.049745763873089,24.361939160459155
184,22678,95.01,14.049745763873089,24.361939160459155
185,61672,46.29,54.26394927749216,46.483117960707744
185,24046,29.77,54.26394927749216,46.483117960707744
185,53387,57.49,54.26394927749216,46.483117960707744
186,492,37.4,95.31831298811227,12.628251895950404
