u,v,w,x,y
14,7701,75.19,36.552459517875036,50.67374014151669
15,6594,28.63,1.5541106622309675,76.0646811632054
15,3251,39.3,1.5541106622309675,76.0646811632054
15,4252,40.77,1.5541106622309675,76.0646811632054
16,8729,63.86,92.13315408582451,69.9586153056406
16,934,24.42,92.13315408582451,69.9586153056406
16,4180,91.04,92.13315408582451,69.9586153056406
17,3282,47.98,19.361778690248265,4.588983033486649
17,1696,79.39,19.361778690248265,4.588983033486649
17,95,73.15,19.361778690248265,4.588983033486649
18,9743,53.84,60.64180543602424,74.42137640920976
18,8621,36.0,60.64180543602424,74.42137640920976
18,5120,45.08,60.64180543602424,74.42137640920976
19,4169,50.02,11.258525964503585,75.63563211751105
19,9349,35.96,11.258525964503585,75.63563211751105
19,5501,70.39,11.258525964503585,75.63563211751105
20,8693,32.53,92.88875291303795,25.003969987358687
20,8854,79.64,92.88875291303795,25.003969987358687
20,9246,11.22,92.88875291303795,25.003969987358687
21,644,69.01,84.8069544283587,79.72074406940786
21,2797,13.9,84.8069544283587,79.72074406940786
21,9333,68.01,84.8069544283587,79.72074406940786
22,8591,68.28,12.69695053516805,2.181347091725916
22,1636,37.3,12.69695053516805,2.181347091725916
22,1681,46.83,12.69695053516805,2.181347091725916
23,2024,66.23,68.94759158219249,76.11906994886685
23,8762,39.85,68.94759158219249,76.11906994886685
23,8815,29.77,68.94759158219249,76.11906994886685
24,6518,53.24,18.610889466068826,21.611866424648863
24,7647,90.0,18.610889466068826,21.611866424648863
24,3133,43.06,18.610889466068826,21.611866424648863
25,7075,37.21,93.47358467259637,21.942929775513022
25,9640,89.59,93.47358467259637,21.942929775513022
25,8974,17.29,93.47358467259637,21.942929775513022
26,9892,60.89,48.7951815533378,6.301341410359762
26,9679,52.45,48.7951815533378,6.301341410359762
26,556,81.32,48.7951815533378,6.301341410359762
27,7336,21.58,90.24743437528932,19.351965382139845
27,6531,96.04,90.24743437528932,19.351965382139845
27,7256,22.87,90.24743437528932,19.351965382139845
28,3986,87.46,62.01427080742891,4.671410906869944
28,6987,89.56,62.01427080742891,4.671410906869944
28,4635,60.0,62.01427080742891,4.671410906869944
29,2581,24.9,9.336505153675212,27.72480641323385
29,5993,74.83,9.336505153675212,27.72480641323385
29,1483,85.93,9.336505153675212,27.72480641323385
30,9276,63.46,15.923206689640912,11.497520377671243
30,8999,81.13,15.923206689640912,11.497520377671243
30,3004,9.4,15.923206689640912,11.497520377671243
31,2985,23.74,77.77777171263922,78.93174760213174
31,6569,13.36,77.77777171263922,78.93174760213174
31,8099,70.76,77.77777171263922,78.93174760213174
32,2092,51.05,21.56488489595777,45.29853609069411
32,8611,30.36,21.56488489595777,45.29853609069411
32,2264,37.96,21.56488489595777,45.29853609069411
33,4109,84.23,69.82672729377737,3.0631390125003266
33,8541,60.21,69.82672729377737,3.0631390125003266
33,9943,112.67,69.82672729377737,3.0631390125003266
34,4267,91.68,55.89926905432531,91.24971978339784
34,7206,37.85,55.89926905432531,91.24971978339784
34,5697,42.56,55.89926905432531,91.24971978339784
35,2774,77.02,28.63752308023987,92.02897422611728
35,7550,21.44,28.63752308023987,92.02897422611728
35,5780,79.25,28.63752308023987,92.02897422611728
36,5869,38.86,81.31636285309258,56.235907034144674
36,1460,27.87,81.31636285309258,56.235907034144674
36,5022,52.29,81.31636285309258,56.235907034144674
37,5513,52.38,8.355155810031212,88.66831076252856
37,4597,30.03,8.355155810031212,88.66831076252856
37,747,95.38,8.355155810031212,88.66831076252856
38,3412,34.32,39.00804035891334,24.105857340764558
38,1375,46.56,39.00804035891334,24.105857340764558
38,7474,79.05,39.00804035891334,24.105857340764558
39,8195,49.11,75.23126808946668,91.08856867833204
39,4128,65.68,75.23126808946668,91.08856867833204
39,4050,70.26,75.23126808946668,91.08856867833204
40,706,5.77,54.86807012165985,93.68551367679453
40,4296,62.66,54.86807012165985,93.68551367679453
40,3077,32.69,54.86807012165985,93.68551367679453
41,8861,3.94,56.408124134175544,64.24349734878356
41,6530,33.26,56.408124134175544,64.24349734878356
41,4182,21.14,56.408124134175544,64.24349734878356
42,5373,12.45,64.39670924467057,10.767075205653388
42,9743,22.61,64.39670924467057,10.767075205653388
42,2169,28.52,64.39670924467057,10.767075205653388
43,9224,17.54,41.82074069109056,66.46643456482578
43,686,30.58,41.82074069109056,66.46643456482578
43,8359,42.34,41.82074069109056,66.46643456482578
44,1507,72.23,35.179637668847505,40.25883350375864
44,6672,30.55,35.179637668847505,40.25883350375864
44,9911,44.98,35.179637668847505,40.25883350375864
45,9870,88.0,6.507451350696747,77.85019068572878
45,751,90.27,6.507451350696747,77.85019068572878
45,121,96.91,6.507451350696747,77.85019068572878
46,6787,76.49,99.29481667358289,93.33927552484963
46,6189,33.35,99.29481667358289,93.33927552484963
46,138,56.39,99.29481667358289,93.33927552484963
47,2004,17.92,68.49350129563331,1.9077038758925746
47,1109,53.32,68.49350129563331,1.9077038758925746
47,4553,46.15,68.49350129563331,1.9077038758925746
48,5868,101.14,91.78388011619306,17.178753824199
48,7573,59.38,91.78388011619306,17.178753824199
48,2927,41.55,91.78388011619306,17.178753824199
49,6357,37.56,24.368396910480104,24.86082091163565
49,5981,58.84,24.368396910480104,24.86082091163565
49,4180,20.46,24.368396910480104,24.86082091163565
50,2452,38.48,10.162790987312853,34.746121180368704
50,5827,64.56,10.162790987312853,34.746121180368704
50,9526,47.66,10.162790987312853,34.746121180368704
51,5701,37.52,39.48212146800122,87.93455864537079
51,2469,64.98,39.48212146800122,87.93455864537079
51,3992,40.74,39.48212146800122,87.93455864537079
52,7776,78.27,22.396700980547624,78.67631772185747
52,934,66.08,22.396700980547624,78.67631772185747
52,9768,90.22,22.396700980547624,78.67631772185747
53,1534,59.34,57.59108353993609,11.082428836355628
53,4935,91.61,57.59108353993609,11.082428836355628
53,3688,79.99,57.59108353993609,11.082428836355628
54,2787,36.8,0.4631321322281279,60.854595336501895
54,6618,38.42,0.4631321322281279,60.854595336501895
54,6563,53.41,0.4631321322281279,60.854595336501895
55,4282,21.13,49.41573318116633,21.06464450743808
55,8802,28.37,49.41573318116633,21.06464450743808
55,2437,84.29,49.41573318116633,21.06464450743808
56,6743,27.76,82.05595021504185,69.16840149543
56,4803,18.89,82.05595021504185,69.16840149543
56,2839,74.91,82.05595021504185,69.16840149543
57,5575,70.91,23.19785029570959,35.31465793039036
57,1171,30.64,23.19785029570959,35.31465793039036
57,8361,79.64,23.19785029570959,35.31465793039036
58,3750,42.02,86.80256298898186,95.37969980498436
58,3621,68.11,86.80256298898186,95.37969980498436
58,2107,37.38,86.80256298898186,95.37969980498436
59,718,11.8,31.364940155571407,35.04598887172972
59,8052,49.19,31.364940155571407,35.04598887172972
59,6586,62.03,31.364940155571407,35.04598887172972
60,2385,60.8,7.437215644962613,20.286776873587996
60,8060,49.47,7.437215644962613,20.286776873587996
60,6456,34.16,7.437215644962613,20.286776873587996
61,7026,86.8,70.7048892245752,4.6130519062116075
61,3398,6.45,70.7048892245752,4.6130519062116075
61,3876,89.84,70.7048892245752,4.6130519062116075
62,8319,19.43,29.832396025682016,49.52491221803314
62,4587,48.56,29.832396025682016,49.52491221803314
62,6745,45.27,29.832396025682016,49.52491221803314
63,4612,19.58,42.55056568591231,9.644925113248782
63,8892,11.86,42.55056568591231,9.644925113248782
63,5782,88.06,42.55056568591231,9.644925113248782
64,2053,44.13,43.91464655859464,84.50590196806165
64,6969,5.16,43.91464655859464,84.50590196806165
64,1589,37.02,43.91464655859464,84.50590196806165
65,2730,67.15,15.27294747157062,89.62515459974809
65,6727,66.91,15.27294747157062,89.62515459974809
65,2519,104.27,15.27294747157062,89.62515459974809
66,1008,50.39,10.346814221469591,19.817590579337217
66,9716,79.56,10.346814221469591,19.817590579337217
66,9344,65.32,10.346814221469591,19.817590579337217
67,3017,63.97,36.26621649569014,83.2181153160077
67,2793,54.25,36.26621649569014,83.2181153160077
67,5594,89.84,36.26621649569014,83.2181153160077
68,6341,94.73,5.194979767106722,47.4150453098136
68,1896,83.5,5.194979767106722,47.4150453098136
68,2258,83.33,5.194979767106722,47.4150453098136
69,3830,71.46,91.06561797615414,23.822639229678245
69,760,95.82,91.06561797615414,23.822639229678245
69,8073,53.13,91.06561797615414,23.822639229678245
70,5931,18.54,51.636797940222735,61.97477793089422
70,6862,36.23,51.636797940222735,61.97477793089422
70,8642,32.42,51.636797940222735,61.97477793089422
71,2326,54.42,75.77767529574328,39.4654946960656
71,4673,39.66,75.77767529574328,39.4654946960656
71,8989,35.56,75.77767529574328,39.4654946960656
72,4312,12.03,65.2389579411039,34.099558874986535
72,227,49.8,65.2389579411039,34.099558874986535
72,57,42.06,65.2389579411039,34.099558874986535
73,8340,90.95,89.10761619380708,24.09860403559546
73,8968,98.08,89.10761619380708,24.09860403559546
73,6855,6.97,89.10761619380708,24.09860403559546
74,4309,73.1,14.371821606991853,62.8107163706373
74,3872,53.74,14.371821606991853,62.8107163706373
74,7525,67.18,14.371821606991853,62.8107163706373
75,2845,63.47,23.612620543770813,18.73585946217614
75,6437,12.97,23.612620543770813,18.73585946217614
75,2272,55.96,23.612620543770813,18.73585946217614
76,1179,67.71,90.98458993847466,79.87318926137597
76,5617,62.75,90.98458993847466,79.87318926137597
76,5597,56.9,90.98458993847466,79.87318926137597
77,5948,15.41,74.55729869029511,18.71207198822844
77,7901,69.4,74.55729869029511,18.71207198822844
77,3973,25.12,74.55729869029511,18.71207198822844
78,7068,34.1,30.944469988457247,55.68691542780228
78,1157,58.09,30.944469988457247,55.68691542780228
78,197,8.24,30.944469988457247,55.68691542780228
79,8687,46.45,16.876473160654083,61.11094328281165
79,650,40.63,16.876473160654083,61.11094328281165
79,14,22.27,16.876473160654083,61.11094328281165
80,2099,42.54,82.02966313349916,2.273109360037806
80,6562,12.39,82.02966313349916,2.273109360037806
80,8673,81.21,82.02966313349916,2.273109360037806
81,9126,51.51,88.64909209573929,46.49893229126898
81,5426,19.66,88.64909209573929,46.49893229126898
81,9146,47.16,88.64909209573929,46.49893229126898
82,6895,61.51,3.4845513347425694,19.146436240359353
82,2378,10.78,3.4845513347425694,19.146436240359353
82,187,114.39,3.4845513347425694,19.146436240359353
83,9409,83.23,47.531653889029634,22.145432433618716
83,2063,34.82,47.531653889029634,22.145432433618716
83,3051,19.34,47.531653889029634,22.145432433618716
84,766,22.29,69.77196430526709,86.0202175265574
84,9751,54.18,69.77196430526709,86.0202175265574
84,6673,69.38,69.77196430526709,86.0202175265574
85,1549,34.38,88.22467744476742,56.01948281983299
85,6958,89.45,88.22467744476742,56.01948281983299
85,2086,61.59,88.22467744476742,56.01948281983299
86,3634,51.06,46.90546931316231,62.17379458244822
86,3222,23.62,46.90546931316231,62.17379458244822
86,8642,36.75,46.90546931316231,62.17379458244822
87,2194,60.64,19.330205863176165,50.074729142095244
87,6023,28.41,19.330205863176165,50.074729142095244
87,9447,40.97,19.330205863176165,50.074729142095244
88,159,58.81,73.05559271913299,49.502675360963934
88,3856,59.17,73.05559271913299,49.502675360963934
88,2719,64.66,73.05559271913299,49.502675360963934
89,1683,44.35,87.25018815570928,55.14726650271147
89,1768,31.52,87.25018815570928,55.14726650271147
89,5556,85.51,87.25018815570928,55.14726650271147
90,2292,10.5,85.49165577670715,33.28943359570812
90,7324,19.11,85.49165577670715,33.28943359570812
90,7721,31.39,85.49165577670715,33.28943359570812
91,4698,2.98,3.8542994764565686,6.28721720936638
91,3177,100.08,3.8542994764565686,6.28721720936638
91,7436,3.34,3.8542994764565686,6.28721720936638
92,836,23.18,57.63252338073297,26.66682760091179
92,4168,61.84,57.63252338073297,26.66682760091179
92,5013,26.85,57.63252338073297,26.66682760091179
93,5675,23.51,18.274855750035112,63.05043045007951
93,1337,67.63,18.274855750035112,63.05043045007951
93,8509,69.9,18.274855750035112,63.05043045007951
94,4233,35.13,54.852703417171725,61.83198344349252
94,7552,18.11,54.852703417171725,61.83198344349252
94,3054,49.25,54.852703417171725,61.83198344349252
95,2232,93.27,88.72789887317126,27.811263684453678
95,396,35.05,88.72789887317126,27.811263684453678
95,9305,100.47,88.72789887317126,27.811263684453678
96,8313,54.54,87.52588605551419,31.062841384485772
96,111,28.8,87.52588605551419,31.062841384485772
96,8456,67.98,87.52588605551419,31.062841384485772
97,4928,68.54,77.65741108661695,80.02054339173985
97,4056,51.51,77.65741108661695,80.02054339173985
97,6653,77.59,77.65741108661695,80.02054339173985
98,6501,87.3,0.3647985378260943,1.322792243526505
98,6895,70.26,0.3647985378260943,1.322792243526505
98,5431,114.15,0.3647985378260943,1.322792243526505
99,9479,42.09,96.20292373752805,94.55853601790025
99,570,77.98,96.20292373752805,94.55853601790025
99,1589,76.57,96.20292373752805,94.55853601790025
100,6427,78.2,16.604735573753015,63.110567776867555
100,2356,79.34,16.604735573753015,63.110567776867555
100,3266,42.67,16.604735573753015,63.110567776867555
101,7313,81.27,63.792669997620465,79.52585057159499
101,7371,42.27,63.792669997620465,79.52585057159499
101,7067,80.65,63.792669997620465,79.52585057159499
102,8531,11.91,35.51293600183627,72.6401220668248
102,1293,26.57,35.51293600183627,72.6401220668248
102,8426,29.25,35.51293600183627,72.6401220668248
103,7049,79.6,27.46808087788324,85.52548607856427
103,2999,71.65,27.46808087788324,85.52548607856427
103,2993,75.92,27.46808087788324,85.52548607856427
104,6298,21.58,63.77110618689505,14.754527854032595
104,7977,72.27,63.77110618689505,14.754527854032595
104,9472,56.82,63.77110618689505,14.754527854032595
105,2323,39.16,64.57090028313618,55.33509881843916
105,7714,59.88,64.57090028313618,55.33509881843916
105,9540,56.13,64.57090028313618,55.33509881843916
106,2608,20.74,2.944826852306226,62.29691201882787
106,7014,58.15,2.944826852306226,62.29691201882787
106,8418,62.57,2.944826852306226,62.29691201882787
107,4334,10.3,28.65143072054803,10.620812961102565
107,3418,38.59,28.65143072054803,10.620812961102565
107,6503,70.63,28.65143072054803,10.620812961102565
108,3084,70.34,9.741278028692301,93.79894318955819
108,4409,59.62,9.741278028692301,93.79894318955819
108,7700,9.96,9.741278028692301,93.79894318955819
109,5985,53.46,36.934913131209946,77.20173759186505
109,3535,75.25,36.934913131209946,77.20173759186505
109,4025,55.35,36.934913131209946,77.20173759186505
110,2943,70.92,58.99728680299624,1.892260369281562
110,2038,84.95,58.99728680299624,1.892260369281562
110,4835,71.1,58.99728680299624,1.892260369281562
111,9639,74.5,73.30684502649237,6.018666248952254
111,5970,98.85,73.30684502649237,6.018666248952254
111,1022,51.64,73.30684502649237,6.018666248952254
112,1860,72.65,81.43052658148598,7.354998063678709
112,9725,16.32,81.43052658148598,7.354998063678709
112,4095,11.74,81.43052658148598,7.354998063678709
113,2102,10.5,17.900216505972878,9.564100265884923
113,9961,53.71,17.900216505972878,9.564100265884923
113,9352,30.61,17.900216505972878,9.564100265884923
114,5405,35.66,29.13753125530286,25.966997308673566
114,3,38.92,29.13753125530286,25.966997308673566
114,4813,43.58,29.13753125530286,25.966997308673566
115,1595,37.54,72.53893598530372,93.61307896675167
115,5351,73.26,72.53893598530372,93.61307896675167
115,7997,67.45,72.53893598530372,93.61307896675167
116,9979,95.41,87.4373982287612,15.928322133870243
116,2798,27.38,87.4373982287612,15.928322133870243
116,9468,55.57,87.4373982287612,15.928322133870243
117,3919,46.56,53.83195329734277,96.814398962215
117,3552,73.13,53.83195329734277,96.814398962215
117,2169,81.75,53.83195329734277,96.814398962215
118,5299,14.21,91.33451222175107,28.080101495468725
118,6432,87.65,91.33451222175107,28.080101495468725
118,1546,6.84,91.33451222175107,28.080101495468725
119,6023,22.47,25.28744818324241,98.74608428503669
119,516,63.42,25.28744818324241,98.74608428503669
119,614,12.84,25.28744818324241,98.74608428503669
120,9048,49.96,39.137840268392544,2.971376947528326
120,5409,55.6,39.137840268392544,2.971376947528326
120,3009,39.84,39.137840268392544,2.971376947528326
121,2558,20.93,76.89497240164474,11.23749377189769
121,3396,57.82,76.89497240164474,11.23749377189769
121,3018,80.41,76.89497240164474,11.23749377189769
122,9433,36.23,75.19955358911442,33.733793624966445
122,9309,6.78,75.19955358911442,33.733793624966445
122,364,56.63,75.19955358911442,33.733793624966445
123,7649,66.52,93.60260232173823,32.08043687456211
123,7431,62.25,93.60260232173823,32.08043687456211
123,1136,76.62,93.60260232173823,32.08043687456211
124,644,93.38,53.324773704736415,99.77889945324512
124,6013,36.97,53.324773704736415,99.77889945324512
124,9402,36.0,53.324773704736415,99.77889945324512
125,129,21.21,21.25929463942764,53.77181008274573
125,1196,28.93,21.25929463942764,53.77181008274573
125,3331,76.84,21.25929463942764,53.77181008274573
126,8905,85.16,29.959339648285333,14.023858635261588
126,921,73.95,29.959339648285333,14.023858635261588
126,7935,65.63,29.959339648285333,14.023858635261588
127,4354,48.82,35.20791104453046,48.040032496667905
127,7396,60.27,35.20791104453046,48.040032496667905
127,5431,55.89,35.20791104453046,48.040032496667905
128,1604,92.33,98.99274521696238,97.82485380152133
128,3588,83.04,98.99274521696238,97.82485380152133
128,7621,81.9,98.99274521696238,97.82485380152133
129,3821,45.58,7.21253040708757,37.87579327587514
129,7117,90.1,7.21253040708757,37.87579327587514
129,3323,53.42,7.21253040708757,37.87579327587514
130,5617,64.17,7.091027669262151,38.047583469564316
130,8180,80.54,7.091027669262151,38.047583469564316
130,4142,29.95,7.091027669262151,38.047583469564316
131,1315,45.97,24.238829031060295,29.806017898993286
131,4654,5.17,24.238829031060295,29.806017898993286
131,8271,74.8,24.238829031060295,29.806017898993286
132,8732,49.94,88.8117297935896,13.995241655590984
132,8418,64.87,88.8117297935896,13.995241655590984
132,3420,84.33,88.8117297935896,13.995241655590984
133,285,36.7,29.383493226578782,45.11460663519814
133,7938,46.59,29.383493226578782,45.11460663519814
133,2003,23.69,29.383493226578782,45.11460663519814
134,4838,29.73,35.619064867409,94.33536451305471
134,2405,16.26,35.619064867409,94.33536451305471
134,9032,71.17,35.619064867409,94.33536451305471
135,6793,51.2,19.151755496554745,21.78771362116634
135,1477,49.18,19.151755496554745,21.78771362116634
135,5956,94.55,19.151755496554745,21.78771362116634
136,4743,69.52,60.37726091467235,18.105024510046853
136,1279,79.19,60.37726091467235,18.105024510046853
136,8681,32.27,60.37726091467235,18.105024510046853
137,6376,34.02,62.17976934349166,98.79108057275856
137,7451,112.99,62.17976934349166,98.79108057275856
137,4827,101.97,62.17976934349166,98.79108057275856
138,1166,5.59,65.12750403253513,48.47552684846411
138,9412,30.58,65.12750403253513,48.47552684846411
138,5266,54.84,65.12750403253513,48.47552684846411
139,1946,114.27,0.1573197539842086,87.49494417101913
139,4333,53.53,0.1573197539842086,87.49494417101913
139,6806,48.93,0.1573197539842086,87.49494417101913
140,7495,36.17,81.07939398588027,82.38446090561635
140,2488,86.85,81.07939398588027,82.38446090561635
140,7917,96.73,81.07939398588027,82.38446090561635
141,8621,106.91,9.24328257678303,4.918875392642718
141,4685,93.27,9.24328257678303,4.918875392642718
141,8329,75.32,9.24328257678303,4.918875392642718
142,6989,76.43,18.644585653515577,15.202868258133083
142,2506,49.9,18.644585653515577,15.202868258133083
142,6603,91.55,18.644585653515577,15.202868258133083
143,5324,80.87,81.03977636541026,89.15648625731262
143,9926,80.77,81.03977636541026,89.15648625731262
143,6280,85.0,81.03977636541026,89.15648625731262
144,4093,75.29,3.0988411414615946,20.478391201614
144,2182,77.12,3.0988411414615946,20.478391201614
144,1156,67.48,3.0988411414615946,20.478391201614
145,3161,51.37,19.107623623297908,71.41957790429998
145,849,22.16,19.107623623297908,71.41957790429998
145,4581,45.07,19.107623623297908,71.41957790429998
146,3514,50.5,17.69102335729862,89.69364842734845
146,8760,53.35,17.69102335729862,89.69364842734845
146,3338,107.97,17.69102335729862,89.69364842734845
147,9558,94.85,38.894105300369105,3.886176789948259
147,3559,47.97,38.894105300369105,3.886176789948259
147,6765,81.15,38.894105300369105,3.886176789948259
148,3625,63.76,19.911809627947285,43.22286090780851
148,5779,27.27,19.911809627947285,43.22286090780851
148,7978,75.33,19.911809627947285,43.22286090780851
149,1050,60.1,55.80479471320001,55.938211976012056
149,6244,48.01,55.80479471320001,55.938211976012056
149,6215,35.12,55.80479471320001,55.938211976012056
150,1532,87.0,15.247616420641187,1.2034348743883871
150,9865,27.87,15.247616420641187,1.2034348743883871
150,1380,62.61,15.247616420641187,1.2034348743883871
151,3553,110.2,99.97467520740639,5.993922806850859
151,7034,25.76,99.97467520740639,5.993922806850859
151,8519,76.66,99.97467520740639,5.993922806850859
152,3795,25.13,67.30508593251496,72.04761739071796
152,7045,28.44,67.30508593251496,72.04761739071796
152,1768,40.89,67.30508593251496,72.04761739071796
153,970,35.81,85.56824363320924,46.02540939638826
153,458,34.79,85.56824363320924,46.02540939638826
153,6787,27.25,85.56824363320924,46.02540939638826
154,1510,88.65,18.984949799562735,11.812761555570372
154,6149,68.9,18.984949799562735,11.812761555570372
154,8129,106.85,18.984949799562735,11.812761555570372
155,8023,12.43,65.29558801367803,15.809528893894464
155,1568,32.94,65.29558801367803,15.809528893894464
155,5325,19.08,65.29558801367803,15.809528893894464
156,6079,66.65,93.95207670107675,56.89873590303668
156,8174,52.46,93.95207670107675,56.89873590303668
156,6490,70.29,93.95207670107675,56.89873590303668
157,835,40.83,58.68847920071353,63.89246921366845
157,8139,57.38,58.68847920071353,63.89246921366845
157,8102,58.43,58.68847920071353,63.89246921366845
158,3361,26.0,40.33802909107314,30.696748226849515
158,4657,15.56,40.33802909107314,30.696748226849515
158,2356,53.23,40.33802909107314,30.696748226849515
159,5210,75.09,24.976555482808728,15.633860422130375
159,4471,57.97,24.976555482808728,15.633860422130375
159,8526,91.2,24.976555482808728,15.633860422130375
160,3784,37.58,86.69442734051081,60.30009152226001
160,8076,86.25,86.69442734051081,60.30009152226001
160,9227,64.36,86.69442734051081,60.30009152226001
161,2851,74.42,24.352321431102563,8.363503151550866
161,9397,15.06,24.352321431102563,8.363503151550866
161,3394,96.31,24.352321431102563,8.363503151550866
162,3081,4.72,14.508129220847565,52.140773651908944
162,949,53.01,14.508129220847565,52.140773651908944
162,6728,20.61,14.508129220847565,52.140773651908944
163,1559,75.32,89.6428454898159,55.08741909266198
163,6471,65.0,89.6428454898159,55.08741909266198
163,7009,30.08,89.6428454898159,55.08741909266198
164,1057,43.04,75.71673482718622,64.68617793818665
164,9664,58.88,75.71673482718622,64.68617793818665
164,6390,50.49,75.71673482718622,64.68617793818665
165,3676,39.91,82.78756635659676,44.51538300288346
165,779,31.49,82.78756635659676,44.51538300288346
165,3203,50.77,82.78756635659676,44.51538300288346
166,2913,40.64,45.202379829922144,50.632113583465376
166,3244,39.7,45.202379829922144,50.632113583465376
166,4598,37.17,45.202379829922144,50.632113583465376
167,2421,79.66,38.71240454729155,96.59387495583293
167,2773,79.89,38.71240454729155,96.59387495583293
167,7479,33.82,38.71240454729155,96.59387495583293
168,9545,43.25,36.66462636116148,36.2589166420087
168,3728,60.53,36.66462636116148,36.2589166420087
168,7784,24.18,36.66462636116148,36.2589166420087
169,858,43.15,46.857056032071895,38.605395916506424
169,3310,37.49,46.857056032071895,38.605395916506424
169,1353,78.15,46.857056032071895,38.605395916506424
170,2706,63.96,37.14894112404357,9.749740410449837
170,2954,16.52,37.14894112404357,9.749740410449837
170,850,65.36,37.14894112404357,9.749740410449837
171,6671,98.35,13.198112856092747,29.962786019004916
171,9025,36.65,13.198112856092747,29.962786019004916
171,7348,69.94,13.198112856092747,29.962786019004916
172,6339,48.79,12.756325397215761,61.6669941895018
172,6857,82.27,12.756325397215761,61.6669941895018
172,3889,69.47,12.756325397215761,61.6669941895018
173,3602,28.18,57.70592585271479,71.45506146431985
173,2765,51.67,57.70592585271479,71.45506146431985
173,9176,33.07,57.70592585271479,71.45506146431985
174,9265,23.48,66.70797512125372,46.078449809110744
174,6029,63.33,66.70797512125372,46.078449809110744
174,5713,58.82,66.70797512125372,46.078449809110744
175,5325,77.5,4.159564489479239,79.96263845366018
175,4953,5.85,4.159564489479239,79.96263845366018
175,14,43.67,4.159564489479239,79.96263845366018
176,9062,44.96,63.399235983404076,41.22701384653141
176,5840,36.4,63.399235983404076,41.22701384653141
176,6309,25.87,63.399235983404076,41.22701384653141
177,4231,61.11,67.4343217584948,42.36032270466386
177,5920,54.88,67.4343217584948,42.36032270466386
177,475,26.26,67.4343217584948,42.36032270466386
178,1220,86.97,12.032650326427529,58.4324749233399
178,2772,17.49,12.032650326427529,58.4324749233399
178,3841,65.9,12.032650326427529,58.4324749233399
179,929,38.19,0.4257757114529692,38.66560742473861
179,2861,34.54,0.4257757114529692,38.66560742473861
179,5700,83.08,0.4257757114529692,38.66560742473861
180,3753,28.95,60.14728652366102,76.98016285263886
180,2387,35.81,60.14728652366102,76.98016285263886
180,6531,39.92,60.14728652366102,76.98016285263886
181,9218,98.57,0.11310152159077491,11.109779758620242
181,3380,74.3,0.11310152159077491,11.109779758620242
181,9348,84.98,0.11310152159077491,11.109779758620242
182,2676,13.56,71.67651580881149,90.74247390998462
182,7747,21.25,71.67651580881149,90.74247390998462
182,6281,21.25,71.67651580881149,90.74247390998462
183,9043,67.51,64.21661072043128,69.31798175799317
183,5287,55.24,64.21661072043128,69.31798175799317
183,5314,55.48,64.21661072043128,69.31798175799317
184,3153,54.37,44.923695339834055,62.633031784907075
184,3827,37.97,44.923695339834055,62.633031784907075
184,3561,25.04,44.923695339834055,62.633031784907075
185,3478,94.2,95.43812264963762,47.508315063024156
185,1631,65.87,95.43812264963762,47.508315063024156
185,5742,70.51,95.43812264963762,47.508315063024156
186,7833,17.55,76.07884226079221,81.38781898516541
186,9550,65.77,76.07884226079221,81.38781898516541
