u,v,w,x,y
34,31903,72.62,93.00216028736367,15.104130582391505
35,49011,42.64,7.532497891104217,16.487557820385813
35,7038,23.38,7.532497891104217,16.487557820385813
35,47062,37.54,7.532497891104217,16.487557820385813
36,13295,20.54,40.74804865271764,42.770462173502736
36,23599,33.31,40.74804865271764,42.770462173502736
36,5945,37.0,40.74804865271764,42.770462173502736
37,9471,99.29,51.035477601098655,98.82023162813394
37,43714,91.55,51.035477601098655,98.82023162813394
37,40601,38.43,51.035477601098655,98.82023162813394
38,4423,88.33,10.70332526259059,73.95558024091308
38,27660,55.61,10.70332526259059,73.95558024091308
38,32052,106.14,10.70332526259059,73.95558024091308
39,40011,71.2,16.049467995854037,28.09141535385462
39,24192,11.33,16.049467995854037,28.09141535385462
39,20122,66.12,16.049467995854037,28.09141535385462
40,31119,33.91,95.80986397367982,43.2836810047266
40,15333,84.07,95.80986397367982,43.2836810047266
40,14602,50.95,95.80986397367982,43.2836810047266
41,31873,28.18,37.19652515808718,16.21823246190096
41,20270,84.93,37.19652515808718,16.21823246190096
41,7257,20.81,37.19652515808718,16.21823246190096
42,9511,57.37,65.21441163877769,34.0745627316895
42,36301,20.23,65.21441163877769,34.0745627316895
42,45308,30.76,65.21441163877769,34.0745627316895
43,2843,84.14,77.42727202093279,11.685776380482249
43,22878,60.65,77.42727202093279,11.685776380482249
43,22099,26.15,77.42727202093279,11.685776380482249
44,20951,25.19,59.24664192204262,47.23612681472067
44,2466,64.07,59.24664192204262,47.23612681472067
44,44495,47.12,59.24664192204262,47.23612681472067
45,156,88.72,4.4212011885429,92.16426700776144
45,34582,74.58,4.4212011885429,92.16426700776144
45,4219,71.69,4.4212011885429,92.16426700776144
46,16209,47.08,51.863377728562654,76.10737111984268
46,28847,33.62,51.863377728562654,76.10737111984268
46,4638,68.73,51.863377728562654,76.10737111984268
47,32615,62.32,42.853873910802584,9.675257448406416
47,31960,85.73,42.853873910802584,9.675257448406416
47,17818,28.72,42.853873910802584,9.675257448406416
48,23161,38.85,16.444442333899325,92.12567226193458
48,37466,82.4,16.444442333899325,92.12567226193458
48,28231,88.08,16.444442333899325,92.12567226193458
49,19405,27.28,67.21149650862775,29.31924154574671
49,25379,26.52,67.21149650862775,29.31924154574671
49,37931,25.88,67.21149650862775,29.31924154574671
50,22304,68.77,40.148111458875555,73.3963794572574
50,40067,26.04,40.148111458875555,73.3963794572574
50,5437,22.67,40.148111458875555,73.3963794572574
51,6000,8.46,44.50785795916046,92.19661389696024
51,9277,49.4,44.50785795916046,92.19661389696024
51,14002,48.47,44.50785795916046,92.19661389696024
52,16144,72.75,37.68582503687655,97.70717975639482
52,36326,72.03,37.68582503687655,97.70717975639482
52,2096,17.46,37.68582503687655,97.70717975639482
53,22311,29.56,26.049916868998324,69.40700477202122
53,28197,54.89,26.049916868998324,69.40700477202122
53,5305,39.72,26.049916868998324,69.40700477202122
54,25211,59.16,77.18415123843552,86.14329209250852
54,14664,40.21,77.18415123843552,86.14329209250852
54,32546,52.2,77.18415123843552,86.14329209250852
55,32338,63.14,31.97766364677126,57.63552987584624
55,4834,17.68,31.97766364677126,57.63552987584624
55,14074,23.65,31.97766364677126,57.63552987584624
56,45251,85.44,40.23293295382091,87.20741153813458
56,28964,86.31,40.23293295382091,87.20741153813458
56,43368,49.82,40.23293295382091,87.20741153813458
57,40454,56.24,15.489846349885806,59.34311853445037
57,30625,25.8,15.489846349885806,59.34311853445037
57,9027,48.56,15.489846349885806,59.34311853445037
58,48828,77.18,8.3845166609826,17.48288842805018
58,15878,53.2,8.3845166609826,17.48288842805018
58,30048,89.42,8.3845166609826,17.48288842805018
59,19917,61.42,80.14675527963047,4.115274850806239
59,8783,16.13,80.14675527963047,4.115274850806239
59,25817,15.89,80.14675527963047,4.115274850806239
60,21145,23.05,51.439571882410505,56.636251259423474
60,12730,50.03,51.439571882410505,56.636251259423474
60,1783,51.75,51.439571882410505,56.636251259423474
61,47207,51.54,8.221519059478688,70.91530088366683
61,40564,50.51,8.221519059478688,70.91530088366683
61,47599,14.84,8.221519059478688,70.91530088366683
62,41453,29.07,79.63686132858872,70.25531142295395
62,13475,50.54,79.63686132858872,70.25531142295395
62,3395,79.11,79.63686132858872,70.25531142295395
63,43681,69.76,78.4269801404762,41.44832129880792
63,4358,27.57,78.4269801404762,41.44832129880792
63,41746,49.94,78.4269801404762,41.44832129880792
64,8114,9.72,88.23281682740549,65.01489203288166
64,49591,44.79,88.23281682740549,65.01489203288166
64,11881,60.78,88.23281682740549,65.01489203288166
65,47401,67.7,14.959249954398002,96.80331449596052
65,26980,76.0,14.959249954398002,96.80331449596052
65,31709,76.59,14.959249954398002,96.80331449596052
66,2357,83.85,80.42698927586264,34.99273394213021
66,32553,8.92,80.42698927586264,34.99273394213021
66,28421,19.76,80.42698927586264,34.99273394213021
67,20535,33.79,0.993433292834589,52.847777266412635
67,27297,31.84,0.993433292834589,52.847777266412635
67,11040,38.91,0.993433292834589,52.847777266412635
68,28920,57.39,47.87391646340463,20.739922595095063
68,31034,33.87,47.87391646340463,20.739922595095063
68,22868,15.34,47.87391646340463,20.739922595095063
69,594,73.63,79.53063158986994,2.152346280087869
69,11290,78.49,79.53063158986994,2.152346280087869
69,7780,37.28,79.53063158986994,2.152346280087869
70,46477,39.55,70.45183773153843,67.46439647493703
70,33107,84.3,70.45183773153843,67.46439647493703
70,30399,22.57,70.45183773153843,67.46439647493703
71,21683,29.22,55.39318060184979,40.414802391432325
71,40549,54.46,55.39318060184979,40.414802391432325
71,18129,28.71,55.39318060184979,40.414802391432325
72,31295,41.68,26.021595729243575,73.88472876028436
72,27590,58.76,26.021595729243575,73.88472876028436
72,21770,56.32,26.021595729243575,73.88472876028436
73,18657,97.16,82.51203231084321,98.44696005174431
73,41457,78.02,82.51203231084321,98.44696005174431
73,22426,46.38,82.51203231084321,98.44696005174431
74,21849,70.86,60.54718804118199,93.25416938336303
74,6075,75.41,60.54718804118199,93.25416938336303
74,47110,61.05,60.54718804118199,93.25416938336303
75,4006,65.4,33.789234479342376,42.09751405895719
75,33428,17.48,33.789234479342376,42.09751405895719
75,48433,40.64,33.789234479342376,42.09751405895719
76,34512,24.99,6.782732041848794,76.97651937998344
76,9609,26.55,6.782732041848794,76.97651937998344
76,7468,85.43,6.782732041848794,76.97651937998344
77,14341,91.33,41.72317448995517,78.84107836433014
77,6567,76.43,41.72317448995517,78.84107836433014
77,22888,85.36,41.72317448995517,78.84107836433014
78,47964,37.76,25.45845254065847,78.35773016821327
78,37093,73.75,25.45845254065847,78.35773016821327
78,13914,56.08,25.45845254065847,78.35773016821327
79,5168,47.64,77.23880682807375,65.76787274034362
79,4896,60.91,77.23880682807375,65.76787274034362
79,26015,47.77,77.23880682807375,65.76787274034362
80,43137,38.3,54.35731459060433,16.847815845123147
80,9588,44.45,54.35731459060433,16.847815845123147
80,14322,23.48,54.35731459060433,16.847815845123147
81,21964,80.16,49.84396624698157,91.06394724899015
81,44944,10.77,49.84396624698157,91.06394724899015
81,19306,89.64,49.84396624698157,91.06394724899015
82,8642,54.05,11.156263788723598,41.38961568874446
82,40223,13.96,11.156263788723598,41.38961568874446
82,43564,40.24,11.156263788723598,41.38961568874446
83,10358,54.08,30.79366759295009,92.5937119733335
83,41940,43.9,30.79366759295009,92.5937119733335
83,16564,32.63,30.79366759295009,92.5937119733335
84,28356,86.67,49.22292173364396,83.61718666735138
84,5827,34.7,49.22292173364396,83.61718666735138
84,23722,60.25,49.22292173364396,83.61718666735138
85,20772,34.55,71.64982319952068,3.778670075920365
85,14736,119.09,71.64982319952068,3.778670075920365
85,45129,70.75,71.64982319952068,3.778670075920365
86,27816,71.91,76.51786621028165,56.75034281765402
86,2171,49.17,76.51786621028165,56.75034281765402
86,31655,21.92,76.51786621028165,56.75034281765402
87,33854,30.72,70.37323150131112,51.27417710303139
87,19458,42.86,70.37323150131112,51.27417710303139
87,29352,44.02,70.37323150131112,51.27417710303139
88,14663,35.33,34.338271974656976,35.12173630412926
88,39337,44.74,34.338271974656976,35.12173630412926
88,46292,45.65,34.338271974656976,35.12173630412926
89,8908,14.97,58.73813923149523,81.61905869433838
89,48449,83.81,58.73813923149523,81.61905869433838
89,42264,22.49,58.73813923149523,81.61905869433838
90,19793,11.01,51.905119952587874,82.77614734848474
90,36672,38.63,51.905119952587874,82.77614734848474
90,22381,43.45,51.905119952587874,82.77614734848474
91,49302,74.72,56.19425036069203,5.3461321377435755
91,254,85.85,56.19425036069203,5.3461321377435755
91,47689,40.8,56.19425036069203,5.3461321377435755
92,46497,81.9,1.6017417542481205,91.1821701609293
92,4104,96.25,1.6017417542481205,91.1821701609293
92,31396,100.06,1.6017417542481205,91.1821701609293
93,31596,56.13,17.963461096159005,52.27213632742153
93,49658,30.84,17.963461096159005,52.27213632742153
93,11075,22.31,17.963461096159005,52.27213632742153
94,43878,64.16,8.226912892275829,33.83411519953944
94,23128,20.52,8.226912892275829,33.83411519953944
94,21352,45.72,8.226912892275829,33.83411519953944
95,29557,51.42,46.96821561319804,35.68817531526561
95,48919,44.47,46.96821561319804,35.68817531526561
95,47284,35.09,46.96821561319804,35.68817531526561
96,8215,73.57,20.133552236532225,40.17614674975085
96,23677,84.06,20.133552236532225,40.17614674975085
96,44295,67.87,20.133552236532225,40.17614674975085
97,47399,39.74,23.490253384738757,88.19997535106332
97,8476,20.32,23.490253384738757,88.19997535106332
97,3911,24.34,23.490253384738757,88.19997535106332
98,871,94.01,74.19662905429743,85.94241373778063
98,21995,46.74,74.19662905429743,85.94241373778063
98,37132,44.7,74.19662905429743,85.94241373778063
99,32586,60.83,2.646712307645571,27.767240293364605
99,2568,60.47,2.646712307645571,27.767240293364605
99,19225,25.34,2.646712307645571,27.767240293364605
100,15040,27.52,75.35244288955268,36.91422947889631
100,18158,79.73,75.35244288955268,36.91422947889631
100,33283,57.21,75.35244288955268,36.91422947889631
101,27433,81.11,94.04391256069152,82.57159218188868
101,10130,72.15,94.04391256069152,82.57159218188868
101,25004,71.18,94.04391256069152,82.57159218188868
102,10866,34.85,50.21372713969928,21.23094809943349
102,16683,16.27,50.21372713969928,21.23094809943349
102,26444,52.34,50.21372713969928,21.23094809943349
103,15285,71.83,87.53582323208401,15.7202777846165
103,46488,29.35,87.53582323208401,15.7202777846165
103,22959,71.8,87.53582323208401,15.7202777846165
104,42546,110.26,5.358120493067709,19.04434841391237
104,4038,56.1,5.358120493067709,19.04434841391237
104,1866,109.57,5.358120493067709,19.04434841391237
105,31155,37.87,30.103240794111098,37.10406886144543
105,42273,45.07,30.103240794111098,37.10406886144543
105,43758,54.23,30.103240794111098,37.10406886144543
106,47744,26.14,78.42089251191562,59.324184140199655
106,30763,46.26,78.42089251191562,59.324184140199655
106,23339,54.86,78.42089251191562,59.324184140199655
107,2654,59.05,6.975793969287469,37.824017646786835
107,21625,81.15,6.975793969287469,37.824017646786835
107,3156,87.97,6.975793969287469,37.824017646786835
108,26599,29.49,47.7977757095123,9.39513445643142
108,22370,78.99,47.7977757095123,9.39513445643142
108,45307,62.95,47.7977757095123,9.39513445643142
109,33565,7.18,80.29595062130431,37.34945158634244
109,332,72.41,80.29595062130431,37.34945158634244
109,30384,21.8,80.29595062130431,37.34945158634244
110,24132,26.04,21.8510001116725,24.026033418404214
110,29008,90.0,21.8510001116725,24.026033418404214
110,44243,25.73,21.8510001116725,24.026033418404214
111,8369,22.25,65.67059040055415,53.59517010541004
111,159,14.18,65.67059040055415,53.59517010541004
111,39126,55.58,65.67059040055415,53.59517010541004
112,2090,26.65,65.0252723844312,81.47231678850908
112,8684,52.6,65.0252723844312,81.47231678850908
112,14454,74.23,65.0252723844312,81.47231678850908
113,36205,68.23,84.98343690827065,28.798812928141103
113,28327,74.48,84.98343690827065,28.798812928141103
113,20781,58.05,84.98343690827065,28.798812928141103
114,44486,53.1,55.55494844436788,70.12420024013423
114,39427,22.77,55.55494844436788,70.12420024013423
114,34515,39.12,55.55494844436788,70.12420024013423
115,49550,60.76,66.19118923694506,79.16137530646105
115,43656,59.25,66.19118923694506,79.16137530646105
115,47065,65.64,66.19118923694506,79.16137530646105
116,8389,33.73,65.5044142870788,54.12371760948859
116,37526,56.08,65.5044142870788,54.12371760948859
116,46413,35.21,65.5044142870788,54.12371760948859
117,13410,76.38,15.452617930081969,22.523797411648683
117,37700,42.29,15.452617930081969,22.523797411648683
117,10726,81.61,15.452617930081969,22.523797411648683
118,15270,86.07,68.523502068528,97.12100087174045
118,29760,60.52,68.523502068528,97.12100087174045
118,12733,95.83,68.523502068528,97.12100087174045
119,35732,52.99,58.60730735509352,64.77164114238035
119,35017,30.16,58.60730735509352,64.77164114238035
119,19646,33.03,58.60730735509352,64.77164114238035
120,19937,18.55,44.79558302530945,24.289865337934714
120,34887,21.56,44.79558302530945,24.289865337934714
120,17931,38.88,44.79558302530945,24.289865337934714
121,28946,52.09,58.83195364478661,64.41384840978992
121,46056,21.14,58.83195364478661,64.41384840978992
121,38194,26.1,58.83195364478661,64.41384840978992
122,13096,30.31,98.2730018201716,1.6551787820669794
122,48177,91.95,98.2730018201716,1.6551787820669794
122,32559,91.49,98.2730018201716,1.6551787820669794
123,762,9.75,18.8425975707614,46.79434286734969
123,27639,27.31,18.8425975707614,46.79434286734969
123,16556,19.23,18.8425975707614,46.79434286734969
124,44214,51.71,2.655275428349735,26.551899925474874
124,11313,99.65,2.655275428349735,26.551899925474874
124,48459,87.43,2.655275428349735,26.551899925474874
125,27118,45.67,95.72374341356934,85.99442972816256
125,47205,96.59,95.72374341356934,85.99442972816256
125,11642,79.51,95.72374341356934,85.99442972816256
126,15693,67.78,25.392392738031212,75.96299263100985
126,37815,35.61,25.392392738031212,75.96299263100985
126,47756,34.05,25.392392738031212,75.96299263100985
127,14509,26.06,97.48096171838453,18.508113170254614
127,44810,77.55,97.48096171838453,18.508113170254614
127,31952,95.14,97.48096171838453,18.508113170254614
128,30314,64.07,73.38991570972853,47.17206323733741
128,2507,57.35,73.38991570972853,47.17206323733741
128,48609,7.02,73.38991570972853,47.17206323733741
129,49497,21.77,91.49632599220651,8.965764580290802
129,26239,70.76,91.49632599220651,8.965764580290802
129,29534,61.69,91.49632599220651,8.965764580290802
130,10234,60.86,83.9607832443869,3.073011568847883
130,49869,86.55,83.9607832443869,3.073011568847883
130,45773,41.78,83.9607832443869,3.073011568847883
131,28279,34.18,64.10176004784067,28.700058161915553
131,42969,74.46,64.10176004784067,28.700058161915553
131,28650,54.88,64.10176004784067,28.700058161915553
132,18384,40.69,4.086598982145606,23.778278679004927
132,24604,102.59,4.086598982145606,23.778278679004927
132,7618,88.95,4.086598982145606,23.778278679004927
133,2222,75.98,73.43021299693416,94.87702956072097
133,13020,77.79,73.43021299693416,94.87702956072097
133,10464,92.31,73.43021299693416,94.87702956072097
134,41519,31.04,95.9983144619666,98.87356482048546
134,48537,83.08,95.9983144619666,98.87356482048546
134,2199,51.08,95.9983144619666,98.87356482048546
135,16099,78.46,65.32787511595171,79.6589175015608
135,44813,2.75,65.32787511595171,79.6589175015608
135,26233,30.71,65.32787511595171,79.6589175015608
136,4688,23.34,44.75426636008159,14.624040732844957
136,12452,11.28,44.75426636008159,14.624040732844957
136,21707,73.84,44.75426636008159,14.624040732844957
137,4876,73.89,78.85082144437465,3.0381137494412847
137,48818,88.08,78.85082144437465,3.0381137494412847
137,4835,5.57,78.85082144437465,3.0381137494412847
138,22147,46.71,66.6052937826814,4.884129487675459
138,34804,95.84,66.6052937826814,4.884129487675459
138,7556,103.42,66.6052937826814,4.884129487675459
139,32377,49.91,67.77852629300189,35.44088194424905
139,16699,58.08,67.77852629300189,35.44088194424905
139,7844,69.16,67.77852629300189,35.44088194424905
140,47506,57.95,64.55617946965064,82.30832637992069
140,21293,9.21,64.55617946965064,82.30832637992069
140,7562,83.78,64.55617946965064,82.30832637992069
141,28903,23.9,26.70772712693723,15.209728468035022
141,2735,80.35,26.70772712693723,15.209728468035022
141,7115,81.11,26.70772712693723,15.209728468035022
142,2317,60.38,65.3484712729487,46.64212748458985
142,10739,50.49,65.3484712729487,46.64212748458985
142,14794,64.64,65.3484712729487,46.64212748458985
143,39612,83.53,87.59604031736201,5.068229726053952
143,11315,75.07,87.59604031736201,5.068229726053952
143,10641,45.76,87.59604031736201,5.068229726053952
144,23946,105.45,40.1020519454426,4.25389968926051
144,670,23.25,40.1020519454426,4.25389968926051
144,32797,26.37,40.1020519454426,4.25389968926051
145,39116,65.36,29.743490386150196,70.59922162835683
145,37489,13.86,29.743490386150196,70.59922162835683
145,9050,27.94,29.743490386150196,70.59922162835683
146,20372,11.04,9.361492499955638,70.65331107750875
146,41155,58.7,9.361492499955638,70.65331107750875
146,27368,87.24,9.361492499955638,70.65331107750875
147,39138,86.79,59.26728324157896,84.95156825718863
147,15262,78.49,59.26728324157896,84.95156825718863
147,4758,39.21,59.26728324157896,84.95156825718863
148,21579,6.87,3.4069370947232946,91.87418463020926
148,4195,106.92,3.4069370947232946,91.87418463020926
148,16971,48.59,3.4069370947232946,91.87418463020926
149,43061,67.97,45.20044525105852,29.849440556054486
149,4688,14.61,45.20044525105852,29.849440556054486
149,36546,64.54,45.20044525105852,29.849440556054486
150,4883,59.96,7.88295954249466,46.48275510814348
150,44670,57.38,7.88295954249466,46.48275510814348
150,149,40.86,7.88295954249466,46.48275510814348
151,41793,82.5,11.753984622834391,59.440128817609214
151,10215,87.8,11.753984622834391,59.440128817609214
151,27090,26.97,11.753984622834391,59.440128817609214
152,13441,79.13,86.56258189545188,20.340100673654504
152,17012,49.92,86.56258189545188,20.340100673654504
152,40531,42.73,86.56258189545188,20.340100673654504
153,948,25.2,45.02673919329078,22.841974301643365
153,1529,26.91,45.02673919329078,22.841974301643365
153,26484,47.41,45.02673919329078,22.841974301643365
154,38124,26.76,30.4614913827709,29.588240935313546
154,18265,44.84,30.4614913827709,29.588240935313546
154,25702,18.35,30.4614913827709,29.588240935313546
155,17890,28.23,49.73900153116827,70.07388581250586
155,18543,9.63,49.73900153116827,70.07388581250586
155,4209,73.35,49.73900153116827,70.07388581250586
156,35923,76.08,67.92494936131371,30.204693029076978
156,13510,70.16,67.92494936131371,30.204693029076978
156,36088,72.0,67.92494936131371,30.204693029076978
157,16364,28.93,59.61464397371383,57.28052842564654
157,13253,53.82,59.61464397371383,57.28052842564654
157,46303,36.75,59.61464397371383,57.28052842564654
158,14963,76.32,85.01664818991745,78.3859061187059
158,23217,68.87,85.01664818991745,78.3859061187059
158,25453,32.38,85.01664818991745,78.3859061187059
159,11071,23.86,52.30923576644374,58.34891233995017
159,8456,44.06,52.30923576644374,58.34891233995017
159,12289,60.59,52.30923576644374,58.34891233995017
160,13452,94.21,90.447392853625,39.16672613997937
160,26571,44.85,90.447392853625,39.16672613997937
160,6354,62.35,90.447392853625,39.16672613997937
161,19040,37.92,18.602526138303123,83.81393556459217
161,43290,66.27,18.602526138303123,83.81393556459217
161,47065,36.04,18.602526138303123,83.81393556459217
162,28399,21.2,71.8747263513717,98.43579311708095
162,29239,42.6,71.8747263513717,98.43579311708095
162,28423,89.86,71.8747263513717,98.43579311708095
163,32838,9.54,8.629528956236342,15.388009380673285
163,42295,77.13,8.629528956236342,15.388009380673285
163,34899,59.83,8.629528956236342,15.388009380673285
164,3349,91.46,16.271770453001942,78.72329854071157
164,41787,61.62,16.271770453001942,78.72329854071157
164,43979,50.72,16.271770453001942,78.72329854071157
165,48057,29.81,25.531730297030496,41.34615755598796
165,1378,13.29,25.531730297030496,41.34615755598796
165,26717,59.56,25.531730297030496,41.34615755598796
166,1083,88.72,2.84758373584314,88.40973465155008
166,21186,87.52,2.84758373584314,88.40973465155008
166,29077,83.32,2.84758373584314,88.40973465155008
167,1461,50.19,52.326550252970314,25.7219320016423
167,29134,46.26,52.326550252970314,25.7219320016423
167,2400,19.64,52.326550252970314,25.7219320016423
168,756,32.93,60.73681639527342,29.05227832985404
168,48697,34.23,60.73681639527342,29.05227832985404
168,722,31.54,60.73681639527342,29.05227832985404
169,25051,33.99,92.3363320771678,61.12111688634003
169,15817,23.72,92.3363320771678,61.12111688634003
169,4154,36.68,92.3363320771678,61.12111688634003
170,24839,20.54,61.56758185810257,43.744979771427
170,32102,25.2,61.56758185810257,43.744979771427
170,2267,22.64,61.56758185810257,43.744979771427
171,35426,19.58,44.52296709641968,10.702502360129817
171,37021,47.82,44.52296709641968,10.702502360129817
171,12607,41.38,44.52296709641968,10.702502360129817
172,48068,98.25,95.3327340113329,82.77967838624083
172,22495,67.13,95.3327340113329,82.77967838624083
172,23824,69.67,95.3327340113329,82.77967838624083
173,30548,30.05,46.51579624330247,30.208287825279733
173,42187,64.46,46.51579624330247,30.208287825279733
173,27310,44.18,46.51579624330247,30.208287825279733
174,34430,73.38,59.807004578405454,10.193348312028816
174,36592,78.25,59.807004578405454,10.193348312028816
174,16241,35.03,59.807004578405454,10.193348312028816
175,23402,32.22,21.400813530533526,81.47780264164682
175,18797,40.78,21.400813530533526,81.47780264164682
175,35327,47.22,21.400813530533526,81.47780264164682
176,3677,30.66,72.44586312754714,9.417538169990747
176,43364,26.17,72.44586312754714,9.417538169990747
176,12520,95.06,72.44586312754714,9.417538169990747
177,26682,15.28,48.62482651309655,8.371821949802417
177,23066,31.16,48.62482651309655,8.371821949802417
177,38669,16.09,48.62482651309655,8.371821949802417
178,43915,31.76,39.26810389164122,98.38938911269234
178,45941,69.63,39.26810389164122,98.38938911269234
178,14701,66.1,39.26810389164122,98.38938911269234
179,10584,27.18,47.978474784910276,24.672752318839585
179,33763,52.37,47.978474784910276,24.672752318839585
179,44966,20.21,47.978474784910276,24.672752318839585
180,11726,32.45,41.67704716215961,43.48289730805895
180,3971,68.42,41.67704716215961,43.48289730805895
180,39775,66.76,41.67704716215961,43.48289730805895
181,15830,77.03,97.79088400597355,66.05010766775897
181,19876,31.55,97.79088400597355,66.05010766775897
181,22087,47.39,97.79088400597355,66.05010766775897
182,17713,99.6,79.2591515045724,94.11965206977321
182,6142,53.13,79.2591515045724,94.11965206977321
182,31959,70.99,79.2591515045724,94.11965206977321
183,31170,60.34,6.693737872762407,84.64461558742336
183,13311,9.36,6.693737872762407,84.64461558742336
183,38949,104.46,6.693737872762407,84.64461558742336
184,28337,75.96,69.04235650245894,10.674003791842047
184,38633,10.09,69.04235650245894,10.674003791842047
184,43741,36.47,69.04235650245894,10.674003791842047
185,8926,32.5,64.72643745417291,92.53443646990104
185,43360,13.46,64.72643745417291,92.53443646990104
185,25417,77.52,64.72643745417291,92.53443646990104
186,7624,75.73,67.15457782228623,16.132675495891057
